flow_id,src_local_id,src_name,src_anchor_sat,src_latitude,src_longitude,dst_local_id,dst_name,dst_anchor_sat,dst_latitude,dst_longitude,distance_km,size_byte,start_time_ns
203,1,SatAnchor-0001-base,1,23.46706,-80.858409,85,SatAnchor-0085-base,85,34.327797,-176.974436,9087.820,10000000,0
204,1,SatAnchor-0001-base,1,23.46706,-80.858409,86,SatAnchor-0086-base,86,50.456626,-141.993417,5994.861,10000000,0
205,1,SatAnchor-0001-base,1,23.46706,-80.858409,87,SatAnchor-0087-base,87,50.456619,-93.94152,3207.390,10000000,0
206,1,SatAnchor-0001-base,1,23.46706,-80.858409,88,SatAnchor-0088-base,88,34.327783,-58.960508,2442.048,10000000,0
207,1,SatAnchor-0001-base,1,23.46706,-80.858409,89,SatAnchor-0089-base,89,11.852076,-37.072863,4795.001,10000000,0
208,1,SatAnchor-0001-base,1,23.46706,-80.858409,90,SatAnchor-0090-base,90,-12.003416,-18.741351,7819.084,10000000,0
209,1,SatAnchor-0001-base,1,23.46706,-80.858409,91,SatAnchor-0091-base,91,-34.423908,3.149752,10941.914,10000000,0
210,1,SatAnchor-0001-base,1,23.46706,-80.858409,92,SatAnchor-0092-base,92,-50.473315,38.082983,14025.398,10000000,0
211,1,SatAnchor-0001-base,1,23.46706,-80.858409,93,SatAnchor-0093-base,93,-50.473322,85.982021,16803.686,10000000,0
212,1,SatAnchor-0001-base,1,23.46706,-80.858409,94,SatAnchor-0094-base,94,-34.423925,120.915249,17579.100,10000000,0
213,1,SatAnchor-0001-base,1,23.46706,-80.858409,95,SatAnchor-0095-base,95,-12.003409,142.806387,15238.518,10000000,0
214,1,SatAnchor-0001-base,1,23.46706,-80.858409,96,SatAnchor-0096-base,96,-0.079355,-172.027316,10130.283,10000000,0
215,1,SatAnchor-0001-base,1,23.46706,-80.858409,97,SatAnchor-0097-base,97,23.46706,-152.858404,7255.933,10000000,0
216,1,SatAnchor-0001-base,1,23.46706,-80.858409,98,SatAnchor-0098-base,98,43.720669,-125.819284,4659.001,10000000,0
217,1,SatAnchor-0001-base,1,23.46706,-80.858409,99,SatAnchor-0099-base,99,52.980825,-81.967447,3283.119,10000000,0
218,1,SatAnchor-0001-base,1,23.46706,-80.858409,100,SatAnchor-0100-base,100,43.720656,-38.115628,4486.773,10000000,0
219,1,SatAnchor-0001-base,1,23.46706,-80.858409,101,SatAnchor-0101-base,101,23.467053,-11.076534,7038.268,10000000,0
220,1,SatAnchor-0001-base,1,23.46706,-80.858409,102,SatAnchor-0102-base,102,-0.079359,8.092374,9904.041,10000000,0
221,1,SatAnchor-0001-base,1,23.46706,-80.858409,103,SatAnchor-0103-base,103,-23.596866,27.264886,12775.231,10000000,0
222,1,SatAnchor-0001-base,1,23.46706,-80.858409,104,SatAnchor-0104-base,104,-43.775567,54.295346,15363.542,10000000,0
223,1,SatAnchor-0001-base,1,23.46706,-80.858409,105,SatAnchor-0105-base,105,-52.980825,98.03251,16731.968,10000000,0
224,1,SatAnchor-0001-base,1,23.46706,-80.858409,106,SatAnchor-0106-base,106,-43.775577,141.769688,15535.482,10000000,0
225,1,SatAnchor-0001-base,1,23.46706,-80.858409,107,SatAnchor-0107-base,107,-23.596885,168.800161,12992.785,10000000,0
226,1,SatAnchor-0001-base,1,23.46706,-80.858409,108,SatAnchor-0108-base,108,11.852077,-126.862103,5019.441,10000000,0
227,1,SatAnchor-0001-base,1,23.46706,-80.858409,109,SatAnchor-0109-base,109,34.327797,-104.974441,2630.417,10000000,0
228,1,SatAnchor-0001-base,1,23.46706,-80.858409,110,SatAnchor-0110-base,110,50.456626,-69.993415,3144.894,10000000,0
229,1,SatAnchor-0001-base,1,23.46706,-80.858409,111,SatAnchor-0111-base,111,50.456619,-21.941518,5839.065,10000000,0
230,1,SatAnchor-0001-base,1,23.46706,-80.858409,112,SatAnchor-0112-base,112,34.327783,13.039492,8899.318,10000000,0
231,1,SatAnchor-0001-base,1,23.46706,-80.858409,113,SatAnchor-0113-base,113,11.852076,34.927139,12007.121,10000000,0
232,1,SatAnchor-0001-base,1,23.46706,-80.858409,114,SatAnchor-0114-base,114,-12.003416,53.258653,15014.010,10000000,0
233,1,SatAnchor-0001-base,1,23.46706,-80.858409,115,SatAnchor-0115-base,115,-34.423908,75.149751,17391.456,10000000,0
234,1,SatAnchor-0001-base,1,23.46706,-80.858409,116,SatAnchor-0116-base,116,-50.473315,110.082985,16866.487,10000000,0
235,1,SatAnchor-0001-base,1,23.46706,-80.858409,117,SatAnchor-0117-base,117,-50.473322,157.982016,14181.117,10000000,0
236,1,SatAnchor-0001-base,1,23.46706,-80.858409,118,SatAnchor-0118-base,118,-34.423925,-167.084746,11130.311,10000000,0
237,1,SatAnchor-0001-base,1,23.46706,-80.858409,119,SatAnchor-0119-base,119,-12.003409,-145.193607,8027.718,10000000,0
238,2,SatAnchor-0002-base,2,43.720669,-53.819288,0,SatAnchor-0000-base,0,-0.079355,-100.027314,6677.627,10000000,0
239,2,SatAnchor-0002-base,2,43.720669,-53.819288,1,SatAnchor-0001-base,1,23.46706,-80.858409,3339.895,10000000,0
240,2,SatAnchor-0002-base,2,43.720669,-53.819288,3,SatAnchor-0003-base,3,52.980825,-9.967454,3340.969,10000000,0
241,2,SatAnchor-0002-base,2,43.720669,-53.819288,4,SatAnchor-0004-base,4,43.720656,33.884364,6681.937,10000000,0
242,2,SatAnchor-0002-base,2,43.720669,-53.819288,5,SatAnchor-0005-base,5,23.467053,60.923457,10021.830,10000000,0
243,2,SatAnchor-0002-base,2,43.720669,-53.819288,6,SatAnchor-0006-base,6,-0.079359,80.092369,13359.563,10000000,0
244,2,SatAnchor-0002-base,2,43.720669,-53.819288,7,SatAnchor-0007-base,7,-23.596866,99.264874,16694.331,10000000,0
245,2,SatAnchor-0002-base,2,43.720669,-53.819288,8,SatAnchor-0008-base,8,-43.775567,126.295334,20004.040,10000000,0
246,2,SatAnchor-0002-base,2,43.720669,-53.819288,9,SatAnchor-0009-base,9,-52.980825,170.032505,16674.121,10000000,0
247,2,SatAnchor-0002-base,2,43.720669,-53.819288,10,SatAnchor-0010-base,10,-43.775577,-146.23032,13344.202,10000000,0
248,2,SatAnchor-0002-base,2,43.720669,-53.819288,11,SatAnchor-0011-base,11,-23.596885,-119.199847,10012.399,10000000,0
249,2,SatAnchor-0002-base,2,43.720669,-53.819288,12,SatAnchor-0012-base,12,11.852077,-54.862098,3545.039,10000000,0
250,2,SatAnchor-0002-base,2,43.720669,-53.819288,13,SatAnchor-0013-base,13,34.327797,-32.974436,2073.025,10000000,0
251,2,SatAnchor-0002-base,2,43.720669,-53.819288,14,SatAnchor-0014-base,14,50.456626,2.00659,4189.918,10000000,0
252,2,SatAnchor-0002-base,2,43.720669,-53.819288,15,SatAnchor-0015-base,15,50.456619,50.058487,7227.743,10000000,0
253,2,SatAnchor-0002-base,2,43.720669,-53.819288,16,SatAnchor-0016-base,16,34.327783,85.039496,10388.241,10000000,0
254,2,SatAnchor-0002-base,2,43.720669,-53.819288,17,SatAnchor-0017-base,17,11.852076,106.927144,13534.870,10000000,0
255,2,SatAnchor-0002-base,2,43.720669,-53.819288,18,SatAnchor-0018-base,18,-12.003416,125.258662,16487.180,10000000,0
256,2,SatAnchor-0002-base,2,43.720669,-53.819288,19,SatAnchor-0019-base,19,-34.423908,147.149759,17939.195,10000000,0
257,2,SatAnchor-0002-base,2,43.720669,-53.819288,20,SatAnchor-0020-base,20,-50.473315,-177.917016,15820.266,10000000,0
258,2,SatAnchor-0002-base,2,43.720669,-53.819288,21,SatAnchor-0021-base,21,-50.473322,-130.017978,12792.710,10000000,0
259,2,SatAnchor-0002-base,2,43.720669,-53.819288,22,SatAnchor-0022-base,22,-34.423925,-95.084737,9641.679,10000000,0
260,2,SatAnchor-0002-base,2,43.720669,-53.819288,23,SatAnchor-0023-base,23,-12.003409,-73.193605,6500.055,10000000,0
261,2,SatAnchor-0002-base,2,43.720669,-53.819288,24,SatAnchor-0024-base,24,-0.079355,-28.027316,5501.512,10000000,0
262,2,SatAnchor-0002-base,2,43.720669,-53.819288,25,SatAnchor-0025-base,25,23.46706,-8.858404,4659.002,10000000,0
263,2,SatAnchor-0002-base,2,43.720669,-53.819288,26,SatAnchor-0026-base,26,43.720669,18.180712,5590.478,10000000,0
264,2,SatAnchor-0002-base,2,43.720669,-53.819288,27,SatAnchor-0027-base,27,52.980825,62.03255,7647.007,10000000,0
265,2,SatAnchor-0002-base,2,43.720669,-53.819288,28,SatAnchor-0028-base,28,43.720656,105.884366,10085.349,10000000,0
266,2,SatAnchor-0002-base,2,43.720669,-53.819288,29,SatAnchor-0029-base,29,23.467053,132.923459,12512.494,10000000,0
267,2,SatAnchor-0002-base,2,43.720669,-53.819288,30,SatAnchor-0030-base,30,-0.079359,152.092371,14524.111,10000000,0
268,2,SatAnchor-0002-base,2,43.720669,-53.819288,31,SatAnchor-0031-base,31,-23.596866,171.264876,15355.751,10000000,0
269,2,SatAnchor-0002-base,2,43.720669,-53.819288,32,SatAnchor-0032-base,32,-43.775567,-161.70466,14419.120,10000000,0
270,2,SatAnchor-0002-base,2,43.720669,-53.819288,33,SatAnchor-0033-base,33,-52.980825,-117.967489,12368.081,10000000,0
271,2,SatAnchor-0002-base,2,43.720669,-53.819288,34,SatAnchor-0034-base,34,-43.775577,-74.230311,9937.965,10000000,0
272,2,SatAnchor-0002-base,2,43.720669,-53.819288,35,SatAnchor-0035-base,35,-23.596885,-47.199848,7515.826,10000000,0
273,2,SatAnchor-0002-base,2,43.720669,-53.819288,36,SatAnchor-0036-base,36,11.852077,17.137904,7574.157,10000000,0
274,2,SatAnchor-0002-base,2,43.720669,-53.819288,37,SatAnchor-0037-base,37,34.327797,39.025566,7660.407,10000000,0
275,2,SatAnchor-0002-base,2,43.720669,-53.819288,38,SatAnchor-0038-base,38,50.456626,74.006595,8392.514,10000000,0
276,2,SatAnchor-0002-base,2,43.720669,-53.819288,39,SatAnchor-0039-base,39,50.456619,122.058486,9535.446,10000000,0
277,2,SatAnchor-0002-base,2,43.720669,-53.819288,40,SatAnchor-0040-base,40,34.327783,157.039504,10790.550,10000000,0
278,2,SatAnchor-0002-base,2,43.720669,-53.819288,41,SatAnchor-0041-base,41,11.852076,178.927146,11856.879,10000000,0
279,2,SatAnchor-0002-base,2,43.720669,-53.819288,42,SatAnchor-0042-base,42,-12.003416,-162.741346,12442.637,10000000,0
280,2,SatAnchor-0002-base,2,43.720669,-53.819288,43,SatAnchor-0043-base,43,-34.423908,-140.850235,12352.633,10000000,0
281,2,SatAnchor-0002-base,2,43.720669,-53.819288,44,SatAnchor-0044-base,44,-50.473315,-105.917007,11620.885,10000000,0
282,2,SatAnchor-0002-base,2,43.720669,-53.819288,45,SatAnchor-0045-base,45,-50.473322,-58.01797,10481.780,10000000,0
283,2,SatAnchor-0002-base,2,43.720669,-53.819288,46,SatAnchor-0046-base,46,-34.423925,-23.084735,9230.206,10000000,0
284,2,SatAnchor-0002-base,2,43.720669,-53.819288,47,SatAnchor-0047-base,47,-12.003409,-1.193603,8163.792,10000000,0
285,2,SatAnchor-0002-base,2,43.720669,-53.819288,48,SatAnchor-0048-base,48,-0.079355,43.972686,10638.929,10000000,0
286,2,SatAnchor-0002-base,2,43.720669,-53.819288,49,SatAnchor-0049-base,49,23.46706,63.141595,10168.985,10000000,0
287,2,SatAnchor-0002-base,2,43.720669,-53.819288,50,SatAnchor-0050-base,50,43.720669,90.180716,9656.246,10000000,0
288,2,SatAnchor-0002-base,2,43.720669,-53.819288,51,SatAnchor-0051-base,51,52.980825,134.032545,9236.195,10000000,0
289,2,SatAnchor-0002-base,2,43.720669,-53.819288,52,SatAnchor-0052-base,52,43.720656,177.884368,9022.611,10000000,0
290,2,SatAnchor-0002-base,2,43.720669,-53.819288,53,SatAnchor-0053-base,53,23.467053,-155.076535,9075.248,10000000,0
291,2,SatAnchor-0002-base,2,43.720669,-53.819288,54,SatAnchor-0054-base,54,-0.079359,-135.907637,9378.841,10000000,0
292,2,SatAnchor-0002-base,2,43.720669,-53.819288,55,SatAnchor-0055-base,55,-23.596866,-116.735118,9849.049,10000000,0
293,2,SatAnchor-0002-base,2,43.720669,-53.819288,56,SatAnchor-0056-base,56,-43.775567,-89.704658,10360.455,10000000,0
294,2,SatAnchor-0002-base,2,43.720669,-53.819288,57,SatAnchor-0057-base,57,-52.980825,-45.967491,10778.891,10000000,0
295,2,SatAnchor-0002-base,2,43.720669,-53.819288,58,SatAnchor-0058-base,58,-43.775577,-2.230311,10992.195,10000000,0
296,2,SatAnchor-0002-base,2,43.720669,-53.819288,59,SatAnchor-0059-base,59,-23.596885,24.800156,10940.907,10000000,0
297,2,SatAnchor-0002-base,2,43.720669,-53.819288,60,SatAnchor-0060-base,60,11.852077,89.137903,12787.387,10000000,0
298,2,SatAnchor-0002-base,2,43.720669,-53.819288,61,SatAnchor-0061-base,61,34.327797,111.025572,11201.612,10000000,0
299,2,SatAnchor-0002-base,2,43.720669,-53.819288,62,SatAnchor-0062-base,62,50.456626,146.006591,9368.635,10000000,0
300,2,SatAnchor-0002-base,2,43.720669,-53.819288,63,SatAnchor-0063-base,63,50.456619,-165.941509,7663.400,10000000,0
301,2,SatAnchor-0002-base,2,43.720669,-53.819288,64,SatAnchor-0064-base,64,34.327783,-130.960504,6504.297,10000000,0
302,2,SatAnchor-0002-base,2,43.720669,-53.819288,65,SatAnchor-0065-base,65,11.852076,-109.072848,6334.765,10000000,0
303,2,SatAnchor-0002-base,2,43.720669,-53.819288,66,SatAnchor-0066-base,66,-12.003416,-90.741338,7236.166,10000000,0
304,2,SatAnchor-0002-base,2,43.720669,-53.819288,67,SatAnchor-0067-base,67,-34.423908,-68.85024,8821.782,10000000,0
305,2,SatAnchor-0002-base,2,43.720669,-53.819288,68,SatAnchor-0068-base,68,-50.473315,-33.917005,10649.585,10000000,0
306,2,SatAnchor-0002-base,2,43.720669,-53.819288,69,SatAnchor-0069-base,69,-50.473322,13.982031,12349.099,10000000,0
307,2,SatAnchor-0002-base,2,43.720669,-53.819288,70,SatAnchor-0070-base,70,-34.423925,48.915267,13507.385,10000000,0
308,2,SatAnchor-0002-base,2,43.720669,-53.819288,71,SatAnchor-0071-base,71,-12.003409,70.806399,13682.876,10000000,0
309,2,SatAnchor-0002-base,2,43.720669,-53.819288,72,SatAnchor-0072-base,72,-0.079355,115.972692,15057.684,10000000,0
310,2,SatAnchor-0002-base,2,43.720669,-53.819288,73,SatAnchor-0073-base,73,23.46706,135.141604,12488.330,10000000,0
311,2,SatAnchor-0002-base,2,43.720669,-53.819288,74,SatAnchor-0074-base,74,43.720669,162.180711,9656.245,10000000,0
312,2,SatAnchor-0002-base,2,43.720669,-53.819288,75,SatAnchor-0075-base,75,52.980825,-153.967449,6852.941,10000000,0
313,2,SatAnchor-0002-base,2,43.720669,-53.819288,76,SatAnchor-0076-base,76,43.720656,-110.115634,4433.217,10000000,0
314,2,SatAnchor-0002-base,2,43.720669,-53.819288,77,SatAnchor-0077-base,77,23.467053,-83.076533,3490.908,10000000,0
315,2,SatAnchor-0002-base,2,43.720669,-53.819288,78,SatAnchor-0078-base,78,-0.079359,-63.907628,4972.348,10000000,0
316,2,SatAnchor-0002-base,2,43.720669,-53.819288,79,SatAnchor-0079-base,79,-23.596866,-44.735116,7542.620,10000000,0
317,2,SatAnchor-0002-base,2,43.720669,-53.819288,80,SatAnchor-0080-base,80,-43.775567,-17.704655,10368.287,10000000,0
318,2,SatAnchor-0002-base,2,43.720669,-53.819288,81,SatAnchor-0081-base,81,-52.980825,26.032511,13162.144,10000000,0
319,2,SatAnchor-0002-base,2,43.720669,-53.819288,82,SatAnchor-0082-base,82,-43.775577,69.769693,15575.348,10000000,0
320,2,SatAnchor-0002-base,2,43.720669,-53.819288,83,SatAnchor-0083-base,83,-23.596885,96.800159,16526.227,10000000,0
321,2,SatAnchor-0002-base,2,43.720669,-53.819288,84,SatAnchor-0084-base,84,11.852077,161.137891,12894.187,10000000,0
322,2,SatAnchor-0002-base,2,43.720669,-53.819288,85,SatAnchor-0085-base,85,34.327797,-176.974436,9603.744,10000000,0
323,2,SatAnchor-0002-base,2,43.720669,-53.819288,86,SatAnchor-0086-base,86,50.456626,-141.993417,6315.358,10000000,0
324,2,SatAnchor-0002-base,2,43.720669,-53.819288,87,SatAnchor-0087-base,87,50.456619,-93.94152,3088.005,10000000,0
325,2,SatAnchor-0002-base,2,43.720669,-53.819288,88,SatAnchor-0088-base,88,34.327783,-58.960508,1134.344,10000000,0
326,2,SatAnchor-0002-base,2,43.720669,-53.819288,89,SatAnchor-0089-base,89,11.852076,-37.072863,3890.582,10000000,0
327,2,SatAnchor-0002-base,2,43.720669,-53.819288,90,SatAnchor-0090-base,90,-12.003416,-18.741351,7141.889,10000000,0
328,2,SatAnchor-0002-base,2,43.720669,-53.819288,91,SatAnchor-0091-base,91,-34.423908,3.149752,10426.753,10000000,0
329,2,SatAnchor-0002-base,2,43.720669,-53.819288,92,SatAnchor-0092-base,92,-50.473315,38.082983,13705.334,10000000,0
330,2,SatAnchor-0002-base,2,43.720669,-53.819288,93,SatAnchor-0093-base,93,-50.473322,85.982021,16921.728,10000000,0
331,2,SatAnchor-0002-base,2,43.720669,-53.819288,94,SatAnchor-0094-base,94,-34.423925,120.915249,18886.439,10000000,0
332,2,SatAnchor-0002-base,2,43.720669,-53.819288,95,SatAnchor-0095-base,95,-12.003409,142.806387,16144.952,10000000,0
333,2,SatAnchor-0002-base,2,43.720669,-53.819288,96,SatAnchor-0096-base,96,-0.079355,-172.027316,12235.150,10000000,0
334,2,SatAnchor-0002-base,2,43.720669,-53.819288,97,SatAnchor-0097-base,97,23.46706,-152.858404,8912.241,10000000,0
335,2,SatAnchor-0002-base,2,43.720669,-53.819288,98,SatAnchor-0098-base,98,43.720669,-125.819284,5590.478,10000000,0
336,2,SatAnchor-0002-base,2,43.720669,-53.819288,99,SatAnchor-0099-base,99,52.980825,-81.967447,2300.642,10000000,0
337,2,SatAnchor-0002-base,2,43.720669,-53.819288,100,SatAnchor-0100-base,100,43.720656,-38.115628,1260.093,10000000,0
338,2,SatAnchor-0002-base,2,43.720669,-53.819288,101,SatAnchor-0101-base,101,23.467053,-11.076534,4486.772,10000000,0
339,2,SatAnchor-0002-base,2,43.720669,-53.819288,102,SatAnchor-0102-base,102,-0.079359,8.092374,7801.933,10000000,0
340,2,SatAnchor-0002-base,2,43.720669,-53.819288,103,SatAnchor-0103-base,103,-23.596866,27.264886,11121.901,10000000,0
341,2,SatAnchor-0002-base,2,43.720669,-53.819288,104,SatAnchor-0104-base,104,-43.775567,54.295346,14435.576,10000000,0
342,2,SatAnchor-0002-base,2,43.720669,-53.819288,105,SatAnchor-0105-base,105,-52.980825,98.03251,17714.442,10000000,0
343,2,SatAnchor-0002-base,2,43.720669,-53.819288,106,SatAnchor-0106-base,106,-43.775577,141.769688,18764.729,10000000,0
344,2,SatAnchor-0002-base,2,43.720669,-53.819288,107,SatAnchor-0107-base,107,-23.596885,168.800161,15547.259,10000000,0
345,2,SatAnchor-0002-base,2,43.720669,-53.819288,108,SatAnchor-0108-base,108,11.852077,-126.862103,7741.404,10000000,0
346,2,SatAnchor-0002-base,2,43.720669,-53.819288,109,SatAnchor-0109-base,109,34.327797,-104.974441,4467.042,10000000,0
347,2,SatAnchor-0002-base,2,43.720669,-53.819288,110,SatAnchor-0110-base,110,50.456626,-69.993415,1430.871,10000000,0
348,2,SatAnchor-0002-base,2,43.720669,-53.819288,111,SatAnchor-0111-base,111,50.456619,-21.941518,2504.884,10000000,0
349,2,SatAnchor-0002-base,2,43.720669,-53.819288,112,SatAnchor-0112-base,112,34.327783,13.039492,5711.904,10000000,0
350,2,SatAnchor-0002-base,2,43.720669,-53.819288,113,SatAnchor-0113-base,113,11.852076,34.927139,9000.400,10000000,0
351,2,SatAnchor-0002-base,2,43.720669,-53.819288,114,SatAnchor-0114-base,114,-12.003416,53.258653,12294.736,10000000,0
352,2,SatAnchor-0002-base,2,43.720669,-53.819288,115,SatAnchor-0115-base,115,-34.423908,75.149751,15563.207,10000000,0
353,2,SatAnchor-0002-base,2,43.720669,-53.819288,116,SatAnchor-0116-base,116,-50.473315,110.082985,18588.303,10000000,0
354,2,SatAnchor-0002-base,2,43.720669,-53.819288,117,SatAnchor-0117-base,117,-50.473322,157.982016,17515.431,10000000,0
355,2,SatAnchor-0002-base,2,43.720669,-53.819288,118,SatAnchor-0118-base,118,-34.423925,-167.084746,14318.500,10000000,0
356,2,SatAnchor-0002-base,2,43.720669,-53.819288,119,SatAnchor-0119-base,119,-12.003409,-145.193607,11035.768,10000000,0
357,3,SatAnchor-0003-base,3,52.980825,-9.967454,0,SatAnchor-0000-base,0,-0.079355,-100.027314,10018.596,10000000,0
358,3,SatAnchor-0003-base,3,52.980825,-9.967454,1,SatAnchor-0001-base,1,23.46706,-80.858409,6680.863,10000000,0
359,3,SatAnchor-0003-base,3,52.980825,-9.967454,2,SatAnchor-0002-base,2,43.720669,-53.819288,3340.969,10000000,0
360,3,SatAnchor-0003-base,3,52.980825,-9.967454,4,SatAnchor-0004-base,4,43.720656,33.884364,3340.968,10000000,0
361,3,SatAnchor-0003-base,3,52.980825,-9.967454,5,SatAnchor-0005-base,5,23.467053,60.923457,6680.861,10000000,0
362,3,SatAnchor-0003-base,3,52.980825,-9.967454,6,SatAnchor-0006-base,6,-0.079359,80.092369,10018.594,10000000,0
363,3,SatAnchor-0003-base,3,52.980825,-9.967454,7,SatAnchor-0007-base,7,-23.596866,99.264874,13353.362,10000000,0
364,3,SatAnchor-0003-base,3,52.980825,-9.967454,8,SatAnchor-0008-base,8,-43.775567,126.295334,16685.165,10000000,0
365,3,SatAnchor-0003-base,3,52.980825,-9.967454,9,SatAnchor-0009-base,9,-52.980825,170.032505,20015.084,10000000,0
366,3,SatAnchor-0003-base,3,52.980825,-9.967454,10,SatAnchor-0010-base,10,-43.775577,-146.23032,16685.171,10000000,0
367,3,SatAnchor-0003-base,3,52.980825,-9.967454,11,SatAnchor-0011-base,11,-23.596885,-119.199847,13353.368,10000000,0
368,3,SatAnchor-0003-base,3,52.980825,-9.967454,12,SatAnchor-0012-base,12,11.852077,-54.862098,6054.568,10000000,0
369,3,SatAnchor-0003-base,3,52.980825,-9.967454,13,SatAnchor-0013-base,13,34.327797,-32.974436,2755.423,10000000,0
370,3,SatAnchor-0003-base,3,52.980825,-9.967454,14,SatAnchor-0014-base,14,50.456626,2.00659,870.067,10000000,0
371,3,SatAnchor-0003-base,3,52.980825,-9.967454,15,SatAnchor-0015-base,15,50.456619,50.058487,4022.477,10000000,0
372,3,SatAnchor-0003-base,3,52.980825,-9.967454,16,SatAnchor-0016-base,16,34.327783,85.039496,7337.984,10000000,0
373,3,SatAnchor-0003-base,3,52.980825,-9.967454,17,SatAnchor-0017-base,17,11.852076,106.927144,10662.099,10000000,0
374,3,SatAnchor-0003-base,3,52.980825,-9.967454,18,SatAnchor-0018-base,18,-12.003416,125.258662,13981.731,10000000,0
375,3,SatAnchor-0003-base,3,52.980825,-9.967454,19,SatAnchor-0019-base,19,-34.423908,147.149759,17274.907,10000000,0
376,3,SatAnchor-0003-base,3,52.980825,-9.967454,20,SatAnchor-0020-base,20,-50.473315,-177.917016,19140.790,10000000,0
377,3,SatAnchor-0003-base,3,52.980825,-9.967454,21,SatAnchor-0021-base,21,-50.473322,-130.017978,15998.262,10000000,0
378,3,SatAnchor-0003-base,3,52.980825,-9.967454,22,SatAnchor-0022-base,22,-34.423925,-95.084737,12692.653,10000000,0
379,3,SatAnchor-0003-base,3,52.980825,-9.967454,23,SatAnchor-0023-base,23,-12.003409,-73.193605,9374.245,10000000,0
380,3,SatAnchor-0003-base,3,52.980825,-9.967454,24,SatAnchor-0024-base,24,-0.079355,-28.027316,6133.307,10000000,0
381,3,SatAnchor-0003-base,3,52.980825,-9.967454,25,SatAnchor-0025-base,25,23.46706,-8.858404,3283.119,10000000,0
